obcina,regija,leto,stopnja.izobrazbe,stevilo.brezposelnih,vrsta.place,povprecna.placa
GROSUPLJE,Osrednjeslovenska,2020,"strokovno, splošno izobraževanje",145,bruto,1642.32
GROSUPLJE,Osrednjeslovenska,2020,"strokovno, splošno izobraževanje",145,neto,1085.65
GROSUPLJE,Osrednjeslovenska,2017,"izobraževanje prve, druge, tretje stopnje",148,bruto,1448.98
GROSUPLJE,Osrednjeslovenska,2017,"izobraževanje prve, druge, tretje stopnje",148,neto,957.64
GROSUPLJE,Osrednjeslovenska,2018,"izobraževanje prve, druge, tretje stopnje",112,bruto,1493.18
GROSUPLJE,Osrednjeslovenska,2018,"izobraževanje prve, druge, tretje stopnje",112,neto,981.98
GROSUPLJE,Osrednjeslovenska,2019,"izobraževanje prve, druge, tretje stopnje",105,bruto,1569.86
GROSUPLJE,Osrednjeslovenska,2019,"izobraževanje prve, druge, tretje stopnje",105,neto,1029.15
GROSUPLJE,Osrednjeslovenska,2020,"izobraževanje prve, druge, tretje stopnje",80,bruto,1642.32
GROSUPLJE,Osrednjeslovenska,2020,"izobraževanje prve, druge, tretje stopnje",80,neto,1085.65
GROSUPLJE,Osrednjeslovenska,2017,Skupaj,934,bruto,1448.98
GROSUPLJE,Osrednjeslovenska,2017,Skupaj,934,neto,957.64
GROSUPLJE,Osrednjeslovenska,2018,Skupaj,780,bruto,1493.18
GROSUPLJE,Osrednjeslovenska,2018,Skupaj,780,neto,981.98
GROSUPLJE,Osrednjeslovenska,2019,Skupaj,780,bruto,1569.86
GROSUPLJE,Osrednjeslovenska,2019,Skupaj,780,neto,1029.15
GROSUPLJE,Osrednjeslovenska,2020,Skupaj,683,bruto,1642.32
GROSUPLJE,Osrednjeslovenska,2020,Skupaj,683,neto,1085.65
HAJDINA,Podravska,2017,OŠ ali manj,37,bruto,1241.37
HAJDINA,Podravska,2017,OŠ ali manj,37,neto,844.66
HAJDINA,Podravska,2018,OŠ ali manj,28,bruto,1290.42
HAJDINA,Podravska,2018,OŠ ali manj,28,neto,870.64
HAJDINA,Podravska,2019,OŠ ali manj,16,bruto,1312.83
HAJDINA,Podravska,2019,OŠ ali manj,16,neto,883.23
HAJDINA,Podravska,2020,OŠ ali manj,19,bruto,1369.69
HAJDINA,Podravska,2020,OŠ ali manj,19,neto,919.69
HAJDINA,Podravska,2017,srednje poklicno izobraževanje,40,bruto,1241.37
HAJDINA,Podravska,2017,srednje poklicno izobraževanje,40,neto,844.66
HAJDINA,Podravska,2018,srednje poklicno izobraževanje,36,bruto,1290.42
HAJDINA,Podravska,2018,srednje poklicno izobraževanje,36,neto,870.64
HAJDINA,Podravska,2019,srednje poklicno izobraževanje,25,bruto,1312.83
HAJDINA,Podravska,2019,srednje poklicno izobraževanje,25,neto,883.23
HAJDINA,Podravska,2020,srednje poklicno izobraževanje,34,bruto,1369.69
HAJDINA,Podravska,2020,srednje poklicno izobraževanje,34,neto,919.69
HAJDINA,Podravska,2017,"strokovno, splošno izobraževanje",49,bruto,1241.37
HAJDINA,Podravska,2017,"strokovno, splošno izobraževanje",49,neto,844.66
HAJDINA,Podravska,2018,"strokovno, splošno izobraževanje",49,bruto,1290.42
HAJDINA,Podravska,2018,"strokovno, splošno izobraževanje",49,neto,870.64
HAJDINA,Podravska,2019,"strokovno, splošno izobraževanje",39,bruto,1312.83
HAJDINA,Podravska,2019,"strokovno, splošno izobraževanje",39,neto,883.23
HAJDINA,Podravska,2020,"strokovno, splošno izobraževanje",39,bruto,1369.69
HAJDINA,Podravska,2020,"strokovno, splošno izobraževanje",39,neto,919.69
HAJDINA,Podravska,2017,"izobraževanje prve, druge, tretje stopnje",25,bruto,1241.37
HAJDINA,Podravska,2017,"izobraževanje prve, druge, tretje stopnje",25,neto,844.66
HAJDINA,Podravska,2018,"izobraževanje prve, druge, tretje stopnje",19,bruto,1290.42
HAJDINA,Podravska,2018,"izobraževanje prve, druge, tretje stopnje",19,neto,870.64
HAJDINA,Podravska,2019,"izobraževanje prve, druge, tretje stopnje",14,bruto,1312.83
HAJDINA,Podravska,2019,"izobraževanje prve, druge, tretje stopnje",14,neto,883.23
HAJDINA,Podravska,2020,"izobraževanje prve, druge, tretje stopnje",22,bruto,1369.69
HAJDINA,Podravska,2020,"izobraževanje prve, druge, tretje stopnje",22,neto,919.69
HAJDINA,Podravska,2017,Skupaj,151,bruto,1241.37
HAJDINA,Podravska,2017,Skupaj,151,neto,844.66
HAJDINA,Podravska,2018,Skupaj,132,bruto,1290.42
HAJDINA,Podravska,2018,Skupaj,132,neto,870.64
HAJDINA,Podravska,2019,Skupaj,94,bruto,1312.83
HAJDINA,Podravska,2019,Skupaj,94,neto,883.23
HAJDINA,Podravska,2020,Skupaj,114,bruto,1369.69
HAJDINA,Podravska,2020,Skupaj,114,neto,919.69
HOČE - SLIVNICA,Podravska,2017,OŠ ali manj,121,bruto,1517.82
HOČE - SLIVNICA,Podravska,2017,OŠ ali manj,121,neto,997.23
HOČE - SLIVNICA,Podravska,2018,OŠ ali manj,111,bruto,1626.39
HOČE - SLIVNICA,Podravska,2018,OŠ ali manj,111,neto,1061.27
HOČE - SLIVNICA,Podravska,2019,OŠ ali manj,125,bruto,1664.82
HOČE - SLIVNICA,Podravska,2019,OŠ ali manj,125,neto,1081.57
HOČE - SLIVNICA,Podravska,2020,OŠ ali manj,102,bruto,1764.82
HOČE - SLIVNICA,Podravska,2020,OŠ ali manj,102,neto,1158.38
HOČE - SLIVNICA,Podravska,2017,srednje poklicno izobraževanje,192,bruto,1517.82
HOČE - SLIVNICA,Podravska,2017,srednje poklicno izobraževanje,192,neto,997.23
HOČE - SLIVNICA,Podravska,2018,srednje poklicno izobraževanje,173,bruto,1626.39
HOČE - SLIVNICA,Podravska,2018,srednje poklicno izobraževanje,173,neto,1061.27
HOČE - SLIVNICA,Podravska,2019,srednje poklicno izobraževanje,155,bruto,1664.82
HOČE - SLIVNICA,Podravska,2019,srednje poklicno izobraževanje,155,neto,1081.57
HOČE - SLIVNICA,Podravska,2020,srednje poklicno izobraževanje,138,bruto,1764.82
HOČE - SLIVNICA,Podravska,2020,srednje poklicno izobraževanje,138,neto,1158.38
HOČE - SLIVNICA,Podravska,2017,"strokovno, splošno izobraževanje",165,bruto,1517.82
HOČE - SLIVNICA,Podravska,2017,"strokovno, splošno izobraževanje",165,neto,997.23
HOČE - SLIVNICA,Podravska,2018,"strokovno, splošno izobraževanje",161,bruto,1626.39
HOČE - SLIVNICA,Podravska,2018,"strokovno, splošno izobraževanje",161,neto,1061.27
HOČE - SLIVNICA,Podravska,2019,"strokovno, splošno izobraževanje",143,bruto,1664.82
HOČE - SLIVNICA,Podravska,2019,"strokovno, splošno izobraževanje",143,neto,1081.57
HOČE - SLIVNICA,Podravska,2020,"strokovno, splošno izobraževanje",142,bruto,1764.82
HOČE - SLIVNICA,Podravska,2020,"strokovno, splošno izobraževanje",142,neto,1158.38
HOČE - SLIVNICA,Podravska,2017,"izobraževanje prve, druge, tretje stopnje",109,bruto,1517.82
HOČE - SLIVNICA,Podravska,2017,"izobraževanje prve, druge, tretje stopnje",109,neto,997.23
HOČE - SLIVNICA,Podravska,2018,"izobraževanje prve, druge, tretje stopnje",94,bruto,1626.39
HOČE - SLIVNICA,Podravska,2018,"izobraževanje prve, druge, tretje stopnje",94,neto,1061.27
HOČE - SLIVNICA,Podravska,2019,"izobraževanje prve, druge, tretje stopnje",88,bruto,1664.82
HOČE - SLIVNICA,Podravska,2019,"izobraževanje prve, druge, tretje stopnje",88,neto,1081.57
HOČE - SLIVNICA,Podravska,2020,"izobraževanje prve, druge, tretje stopnje",91,bruto,1764.82
HOČE - SLIVNICA,Podravska,2020,"izobraževanje prve, druge, tretje stopnje",91,neto,1158.38
HOČE - SLIVNICA,Podravska,2017,Skupaj,587,bruto,1517.82
HOČE - SLIVNICA,Podravska,2017,Skupaj,587,neto,997.23
HOČE - SLIVNICA,Podravska,2018,Skupaj,539,bruto,1626.39
HOČE - SLIVNICA,Podravska,2018,Skupaj,539,neto,1061.27
HOČE - SLIVNICA,Podravska,2019,Skupaj,511,bruto,1664.82
HOČE - SLIVNICA,Podravska,2019,Skupaj,511,neto,1081.57
HOČE - SLIVNICA,Podravska,2020,Skupaj,473,bruto,1764.82
HOČE - SLIVNICA,Podravska,2020,Skupaj,473,neto,1158.38
HODOŠ,Pomurska,2017,OŠ ali manj,13,bruto,1298.86
HODOŠ,Pomurska,2017,OŠ ali manj,13,neto,869.31
HODOŠ,Pomurska,2018,OŠ ali manj,9,bruto,1231.74
HODOŠ,Pomurska,2018,OŠ ali manj,9,neto,833.72
HODOŠ,Pomurska,2019,OŠ ali manj,11,bruto,1236.95
HODOŠ,Pomurska,2019,OŠ ali manj,11,neto,832.76
HODOŠ,Pomurska,2020,OŠ ali manj,14,bruto,1377.19
HODOŠ,Pomurska,2020,OŠ ali manj,14,neto,918.74
HODOŠ,Pomurska,2017,srednje poklicno izobraževanje,6,bruto,1298.86
HODOŠ,Pomurska,2017,srednje poklicno izobraževanje,6,neto,869.31
HODOŠ,Pomurska,2018,srednje poklicno izobraževanje,3,bruto,1231.74
HODOŠ,Pomurska,2018,srednje poklicno izobraževanje,3,neto,833.72
HODOŠ,Pomurska,2019,srednje poklicno izobraževanje,9,bruto,1236.95
HODOŠ,Pomurska,2019,srednje poklicno izobraževanje,9,neto,832.76
HODOŠ,Pomurska,2020,srednje poklicno izobraževanje,7,bruto,1377.19
HODOŠ,Pomurska,2020,srednje poklicno izobraževanje,7,neto,918.74
HODOŠ,Pomurska,2017,"strokovno, splošno izobraževanje",4,bruto,1298.86
HODOŠ,Pomurska,2017,"strokovno, splošno izobraževanje",4,neto,869.31
HODOŠ,Pomurska,2018,"strokovno, splošno izobraževanje",1,bruto,1231.74
HODOŠ,Pomurska,2018,"strokovno, splošno izobraževanje",1,neto,833.72
HODOŠ,Pomurska,2019,"strokovno, splošno izobraževanje",1,bruto,1236.95
HODOŠ,Pomurska,2019,"strokovno, splošno izobraževanje",1,neto,832.76
HODOŠ,Pomurska,2020,"strokovno, splošno izobraževanje",3,bruto,1377.19
HODOŠ,Pomurska,2020,"strokovno, splošno izobraževanje",3,neto,918.74
HODOŠ,Pomurska,2017,"izobraževanje prve, druge, tretje stopnje",0,bruto,1298.86
HODOŠ,Pomurska,2017,"izobraževanje prve, druge, tretje stopnje",0,neto,869.31
HODOŠ,Pomurska,2018,"izobraževanje prve, druge, tretje stopnje",1,bruto,1231.74
HODOŠ,Pomurska,2018,"izobraževanje prve, druge, tretje stopnje",1,neto,833.72
HODOŠ,Pomurska,2019,"izobraževanje prve, druge, tretje stopnje",2,bruto,1236.95
HODOŠ,Pomurska,2019,"izobraževanje prve, druge, tretje stopnje",2,neto,832.76
HODOŠ,Pomurska,2020,"izobraževanje prve, druge, tretje stopnje",3,bruto,1377.19
HODOŠ,Pomurska,2020,"izobraževanje prve, druge, tretje stopnje",3,neto,918.74
HODOŠ,Pomurska,2017,Skupaj,23,bruto,1298.86
HODOŠ,Pomurska,2017,Skupaj,23,neto,869.31
HODOŠ,Pomurska,2018,Skupaj,14,bruto,1231.74
HODOŠ,Pomurska,2018,Skupaj,14,neto,833.72
HODOŠ,Pomurska,2019,Skupaj,23,bruto,1236.95
HODOŠ,Pomurska,2019,Skupaj,23,neto,832.76
HODOŠ,Pomurska,2020,Skupaj,27,bruto,1377.19
HODOŠ,Pomurska,2020,Skupaj,27,neto,918.74
HORJUL,Osrednjeslovenska,2017,OŠ ali manj,9,bruto,1625.67
HORJUL,Osrednjeslovenska,2017,OŠ ali manj,9,neto,1076.63
HORJUL,Osrednjeslovenska,2018,OŠ ali manj,5,bruto,1727.74
HORJUL,Osrednjeslovenska,2018,OŠ ali manj,5,neto,1140.78
HORJUL,Osrednjeslovenska,2019,OŠ ali manj,6,bruto,1755.69
HORJUL,Osrednjeslovenska,2019,OŠ ali manj,6,neto,1143.16
HORJUL,Osrednjeslovenska,2020,OŠ ali manj,7,bruto,1916.34
HORJUL,Osrednjeslovenska,2020,OŠ ali manj,7,neto,1253.75
HORJUL,Osrednjeslovenska,2017,srednje poklicno izobraževanje,26,bruto,1625.67
HORJUL,Osrednjeslovenska,2017,srednje poklicno izobraževanje,26,neto,1076.63
HORJUL,Osrednjeslovenska,2018,srednje poklicno izobraževanje,18,bruto,1727.74
HORJUL,Osrednjeslovenska,2018,srednje poklicno izobraževanje,18,neto,1140.78
HORJUL,Osrednjeslovenska,2019,srednje poklicno izobraževanje,11,bruto,1755.69
HORJUL,Osrednjeslovenska,2019,srednje poklicno izobraževanje,11,neto,1143.16
